"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"2D1E072A 2022-01-20 16:24:00","2D1E072A","2022-01-20","16:24:00",3,411441.624048704,4261812.73237849,410720.457706463,412162.790390944,4261338.45974334,4262287.00501365
"2D1E072A 2022-01-20 16:27:00","2D1E072A","2022-01-20","16:27:00",3,411441.410697436,4261807.31305499,410683.997196995,412198.824197876,4261283.86637957,4262330.75973041
"2D1E072A 2022-01-20 16:30:00","2D1E072A","2022-01-20","16:30:00",3,411433.566068089,4261805.12297493,410738.04281508,412129.089321098,4261307.2313221,4262303.01462775
"2D1E072A 2022-01-20 16:33:00","2D1E072A","2022-01-20","16:33:00",4,411427.612881186,4261389.66092373,405797.236417535,417057.989344836,4260511.82734931,4262267.49449814
"2D1E072A 2022-01-20 16:36:00","2D1E072A","2022-01-20","16:36:00",4,411629.771082024,4261826.04749497,411372.008178203,411887.533985844,4261370.49735664,4262281.5976333
"2D1E072A 2022-01-20 16:57:00","2D1E072A","2022-01-20","16:57:00",4,411693.405318442,4261741.43518012,411526.711755748,411860.098881135,4261216.96767838,4262265.90268185
"2D1E072A 2022-01-20 17:00:00","2D1E072A","2022-01-20","17:00:00",3,411692.825153265,4261796.20296135,410931.510040111,412454.14026642,4259997.51126287,4263594.89465983
"2D1E072A 2022-01-20 17:03:00","2D1E072A","2022-01-20","17:03:00",4,411622.723165776,4261796.36097608,411468.723423945,411776.722907607,4261491.02155476,4262101.70039741
"2D1E072A 2022-01-20 17:06:00","2D1E072A","2022-01-20","17:06:00",4,411568.530249417,4261717.45900338,411497.520645022,411639.539853811,4261584.90616612,4261850.01184063
"2D1E072A 2022-01-20 17:09:00","2D1E072A","2022-01-20","17:09:00",4,411589.279677213,4261677.72333711,411390.13275916,411788.426595267,4261330.71913246,4262024.72754176
"2D1E072A 2022-01-20 17:12:00","2D1E072A","2022-01-20","17:12:00",3,411606.720198473,4261769.9041666,410983.386841738,412230.053555208,4259936.98875653,4263602.81957667
"2D1E072A 2022-01-20 17:15:00","2D1E072A","2022-01-20","17:15:00",4,411576.929471337,4261740.31746497,411464.579561646,411689.279381028,4261517.29914112,4261963.33578882
"2D1E072A 2022-01-20 17:18:00","2D1E072A","2022-01-20","17:18:00",6,411359.729583584,4261707.09421831,411309.855688198,411409.60347897,4261656.55688663,4261757.63154998
"2D1E072A 2022-01-20 17:21:00","2D1E072A","2022-01-20","17:21:00",6,411305.665401309,4261766.44302307,411229.683361437,411381.647441181,4261680.09343815,4261852.79260798
"2D1E072A 2022-01-20 17:24:00","2D1E072A","2022-01-20","17:24:00",4,411103.404307237,4261951.2587162,410607.445715648,411599.362898825,4261675.91021156,4262226.60722084
"2D1E072A 2022-01-20 17:27:00","2D1E072A","2022-01-20","17:27:00",4,411762.816410585,4261439.96885565,411588.696003777,411936.936817394,4261175.99983534,4261703.93787595
"2D1E072A 2022-01-20 17:30:00","2D1E072A","2022-01-20","17:30:00",4,411609.241348012,4261610.00417869,411547.806993292,411670.675702732,4261510.92235609,4261709.08600129
"2D1E072A 2022-01-20 19:54:00","2D1E072A","2022-01-20","19:54:00",4,411563.38600943,4261680.30824963,411090.821756781,412035.950262078,4261451.14790165,4261909.4685976
"2D1E072A 2022-01-20 19:57:00","2D1E072A","2022-01-20","19:57:00",5,411595.500759591,4261561.90841764,411421.719487842,411769.28203134,4261377.74351723,4261746.07331805
"2D1E072A 2022-01-20 20:00:00","2D1E072A","2022-01-20","20:00:00",3,411388.138463665,4261347.53442468,410532.951251122,412243.325676207,4260946.53360208,4261748.53524727
"2D1E072A 2022-01-20 20:03:00","2D1E072A","2022-01-20","20:03:00",5,411575.692997558,4261580.38688608,411399.512535392,411751.873459724,4261407.17956752,4261753.59420463
"2D1E072A 2022-01-20 20:06:00","2D1E072A","2022-01-20","20:06:00",4,411369.045827172,4261368.29165937,411297.241084787,411440.850569557,4261331.22038876,4261405.36292998
"2D1E072A 2022-01-20 20:09:00","2D1E072A","2022-01-20","20:09:00",4,411262.663284813,4261404.84099985,411108.918083408,411416.408486218,4261259.65709949,4261550.02490021
"2D1E072A 2022-01-20 20:12:00","2D1E072A","2022-01-20","20:12:00",4,411279.667798116,4261392.82737409,411130.860272729,411428.475323504,4261273.29480311,4261512.35994506
"2D1E072A 2022-01-20 20:15:00","2D1E072A","2022-01-20","20:15:00",5,411219.01534973,4261488.2632788,411106.690085994,411331.340613466,4261313.38262802,4261663.14392957
"2D1E072A 2022-01-20 20:21:00","2D1E072A","2022-01-20","20:21:00",4,411554.826263469,4261577.81808388,411313.847602619,411795.804924319,4261393.52932659,4261762.10684117
"2D1E072A 2022-01-20 20:24:00","2D1E072A","2022-01-20","20:24:00",4,411284.825775487,4261522.87166135,410287.625308154,412282.02624282,4261000.20164638,4262045.54167631
"2D1E072A 2022-01-20 20:27:00","2D1E072A","2022-01-20","20:27:00",4,411289.770553164,4261561.90952469,410851.732986679,411727.808119648,4261296.78134741,4261827.03770196
"2D1E072A 2022-01-20 20:30:00","2D1E072A","2022-01-20","20:30:00",4,411284.724541972,4261568.49543643,410908.82561329,411660.623470654,4261331.49709343,4261805.49377942
"2D1E072A 2022-01-20 20:33:00","2D1E072A","2022-01-20","20:33:00",4,411284.745906125,4261570.42463806,410926.589749093,411642.902063157,4261342.66228218,4261798.18699394
"2D1E072A 2022-01-20 20:36:00","2D1E072A","2022-01-20","20:36:00",4,411267.827238407,4261555.61075336,410717.733836569,411817.920640245,4261213.40683389,4261897.81467284
"2D1E072A 2022-01-20 20:39:00","2D1E072A","2022-01-20","20:39:00",4,411293.357662982,4261575.96940548,410962.94468544,411623.770640524,4261364.70428926,4261787.2345217
"2D1E072A 2022-01-20 20:42:00","2D1E072A","2022-01-20","20:42:00",4,411261.796862435,4261564.74334868,410865.617861622,411657.975863248,4261304.70030095,4261824.78639641
"2D1E072A 2022-01-20 20:45:00","2D1E072A","2022-01-20","20:45:00",4,411295.874575706,4261581.39984726,411004.135478822,411587.613672591,4261391.12895584,4261771.67073868
"2D1E072A 2022-01-20 20:48:00","2D1E072A","2022-01-20","20:48:00",3,411309.160185091,4261850.01632624,411129.495580682,411488.8247895,4261694.90033367,4262005.13231882
"2D1E072A 2022-01-20 20:51:00","2D1E072A","2022-01-20","20:51:00",4,411264.034492419,4261539.12191286,410521.299834183,412006.769150654,4261101.71734327,4261976.52648245
"2D1E072A 2022-01-20 20:54:00","2D1E072A","2022-01-20","20:54:00",4,411283.223658149,4261584.18401773,411077.086296783,411489.361019515,4261443.89892926,4261724.4691062
"2D1E072A 2022-01-20 20:57:00","2D1E072A","2022-01-20","20:57:00",4,411275.030150686,4261563.2878462,410803.02942335,411747.030878022,4261265.51793064,4261861.05776175
"2D1E072A 2022-01-20 21:00:00","2D1E072A","2022-01-20","21:00:00",3,411300.249527054,4261858.09831938,411124.737096693,411475.761957415,4261711.99370442,4262004.20293434
"2D1E072A 2022-01-20 21:03:00","2D1E072A","2022-01-20","21:03:00",3,411308.260699734,4261850.64660313,411094.289742028,411522.231657441,4261666.38267198,4262034.91053428
"2D1E072A 2022-01-20 21:06:00","2D1E072A","2022-01-20","21:06:00",3,411305.233253457,4261855.94052573,411168.037116218,411442.429390697,4261741.02906111,4261970.85199035
"2D1E072A 2022-01-20 21:09:00","2D1E072A","2022-01-20","21:09:00",4,411261.053119754,4261546.33984269,410591.817817213,411930.288422294,4261137.8199146,4261954.85977078
"2D1E072A 2022-01-20 21:12:00","2D1E072A","2022-01-20","21:12:00",3,411308.657525805,4261850.49256988,411045.071691775,411572.243359834,4261623.41833027,4262077.56680949
"2D1E072A 2022-01-20 21:15:00","2D1E072A","2022-01-20","21:15:00",4,411258.643323516,4261523.7052555,410252.399377182,412264.887269849,4260954.86634971,4262092.54416129
"2D1E072A 2022-01-20 21:18:00","2D1E072A","2022-01-20","21:18:00",3,411314.418628498,4261849.26899107,411025.713187677,411603.12406932,4261600.7151144,4262097.82286773
"2D1E072A 2022-01-20 21:21:00","2D1E072A","2022-01-20","21:21:00",3,411327.428926104,4261840.54322931,410981.19224154,411673.665610667,4261531.61111377,4262149.47534485
"2D1E072A 2022-01-20 21:24:00","2D1E072A","2022-01-20","21:24:00",4,411311.575940221,4261587.95541913,411123.163557409,411499.988323034,4261465.39219117,4261710.51864708
"2D1E072A 2022-01-20 21:27:00","2D1E072A","2022-01-20","21:27:00",4,411284.1072634,4261561.19419935,410797.333453282,411770.881073517,4261263.52434116,4261858.86405753
"2D1E072A 2022-01-20 21:30:00","2D1E072A","2022-01-20","21:30:00",4,411311.539256336,4261583.62500583,411053.600160904,411569.478351767,4261419.24922422,4261748.00078745
"2D1E072A 2022-01-20 21:33:00","2D1E072A","2022-01-20","21:33:00",3,411330.55856035,4261846.44603023,410953.498853788,411707.618266912,4261522.15758645,4262170.73447401
"2D1E072A 2022-01-20 21:36:00","2D1E072A","2022-01-20","21:36:00",3,411604.590115014,4261513.11940573,411483.705039166,411725.475190863,4261353.66165964,4261672.57715182
"2D1E072A 2022-01-20 21:39:00","2D1E072A","2022-01-20","21:39:00",3,411343.01192571,4261849.72259574,410960.091305572,411725.932545848,4261527.83596991,4262171.60922157
"2D1E072A 2022-01-20 21:42:00","2D1E072A","2022-01-20","21:42:00",4,411291.572454178,4261560.49431036,410795.456476923,411787.688431434,4261263.28968768,4261857.69893305
"2D1E072A 2022-01-20 21:45:00","2D1E072A","2022-01-20","21:45:00",4,411293.458695617,4261571.26889389,410915.351586883,411671.565804351,4261334.71855487,4261807.81923291
"2D1E072A 2022-01-20 21:48:00","2D1E072A","2022-01-20","21:48:00",4,411256.562781497,4261518.08024184,410114.115405502,412399.010157493,4260880.8257814,4262155.33470227
"2D1E072A 2022-01-20 21:51:00","2D1E072A","2022-01-20","21:51:00",3,411587.586252535,4261539.32994466,411313.042481085,411862.130023985,4261243.96437949,4261834.69550983
"2D1E072A 2022-01-20 21:54:00","2D1E072A","2022-01-20","21:54:00",4,411309.62774915,4261581.13148474,411059.954745194,411559.300753106,4261423.26613395,4261738.99683553
"2D1E072A 2022-01-20 21:57:00","2D1E072A","2022-01-20","21:57:00",4,411309.44722345,4261582.56236027,411059.012153327,411559.882293572,4261423.08672102,4261742.03799953
"2D1E072A 2022-01-20 22:00:00","2D1E072A","2022-01-20","22:00:00",4,411309.567301629,4261599.88261627,411182.57863318,411436.555970078,4261511.88816593,4261687.8770666
"2D1E072A 2022-01-20 22:03:00","2D1E072A","2022-01-20","22:03:00",4,411294.430441885,4261590.65262844,411095.272423768,411493.588460001,4261454.3266601,4261726.97859677
"2D1E072A 2022-01-20 22:06:00","2D1E072A","2022-01-20","22:06:00",3,411565.367996805,4261568.39079548,411082.115468384,412048.620525225,4261171.60528392,4261965.17630703
"2D1E072A 2022-01-20 22:09:00","2D1E072A","2022-01-20","22:09:00",3,411569.994649677,4261569.96857793,411117.133301888,412022.855997465,4261192.33084746,4261947.60630839
"2D1E072A 2022-01-20 22:12:00","2D1E072A","2022-01-20","22:12:00",3,411556.624122741,4261557.03173067,411156.048764181,411957.199481301,4261222.86283336,4261891.20062798
"2D1E072A 2022-01-20 22:15:00","2D1E072A","2022-01-20","22:15:00",3,411569.198105294,4261568.05968475,411186.130515314,411952.265695275,4261246.71468722,4261889.40468228
"2D1E072A 2022-01-20 22:18:00","2D1E072A","2022-01-20","22:18:00",3,411573.527750196,4261545.16384911,411149.519725384,411997.535775008,4261131.27866244,4261959.04903577
"2D1E072A 2022-01-20 22:21:00","2D1E072A","2022-01-20","22:21:00",4,411562.964784686,4261570.06584034,411481.639435798,411644.290133575,4261500.06285645,4261640.06882424
"2D1E072A 2022-01-20 22:24:00","2D1E072A","2022-01-20","22:24:00",4,411472.898095078,4261589.04775571,411175.852451825,411769.943738331,4261371.63518387,4261806.46032754
"2D1E072A 2022-01-20 22:27:00","2D1E072A","2022-01-20","22:27:00",4,411309.560593278,4261294.49009283,410805.228466703,411813.892719853,4260710.17446901,4261878.80571664
"2D1E072A 2022-01-20 22:30:00","2D1E072A","2022-01-20","22:30:00",3,411531.679139933,4261596.12148025,411050.343376114,412013.014903752,4261303.36336593,4261888.87959457
"2D1E072A 2022-01-20 22:33:00","2D1E072A","2022-01-20","22:33:00",4,411297.166705305,4261272.14537837,410437.618743671,412156.714666939,4260311.19420657,4262233.09655018
"2D1E072A 2022-01-20 22:36:00","2D1E072A","2022-01-20","22:36:00",4,411423.704231194,4261604.9064065,410943.301858601,411904.106603788,4261241.97319388,4261967.83961911
"2D1E072A 2022-01-20 22:39:00","2D1E072A","2022-01-20","22:39:00",3,411559.693920019,4261318.35358785,404409.767278748,418709.620561291,4254923.1992692,4267713.50790651
"2D1E072A 2022-01-20 22:42:00","2D1E072A","2022-01-20","22:42:00",6,411572.302324765,4261623.75622093,411326.131265532,411818.473383998,4261429.17882996,4261818.3336119
"2D1E072A 2022-01-20 22:45:00","2D1E072A","2022-01-20","22:45:00",5,411484.826954237,4261530.00006323,411344.795013019,411624.858895455,4261396.15284095,4261663.84728552
"2D1E072A 2022-01-20 22:48:00","2D1E072A","2022-01-20","22:48:00",5,411295.582334479,4261427.40611913,411020.958620459,411570.206048499,4260965.11976568,4261889.69247258
"2D1E072A 2022-01-20 22:51:00","2D1E072A","2022-01-20","22:51:00",6,411554.933646564,4261575.15019279,411419.7906499,411690.076643227,4261451.8370525,4261698.46333308
"2D1E072A 2022-01-20 22:54:00","2D1E072A","2022-01-20","22:54:00",3,411505.697159486,4261550.77830338,411366.042194106,411645.352124865,4261409.01714367,4261692.5394631
"2D1E072A 2022-01-21 00:54:00","2D1E072A","2022-01-21","00:54:00",3,411841.343786565,4261454.41318114,410923.723086599,412758.964486532,4259623.22305789,4263285.60330439
"2D1E072A 2022-01-21 00:57:00","2D1E072A","2022-01-21","00:57:00",5,411579.636914726,4261693.99164702,411063.368728587,412095.905100865,4261355.7874153,4262032.19587874
"2D1E072A 2022-01-21 01:00:00","2D1E072A","2022-01-21","01:00:00",5,411389.209722746,4261418.94412456,411316.480051029,411461.939394463,4261328.3561668,4261509.53208232
"2D1E072A 2022-01-21 01:03:00","2D1E072A","2022-01-21","01:03:00",6,411552.357517925,4261639.97637629,411297.466752181,411807.24828367,4261456.32511808,4261823.6276345
"2D1E072A 2022-01-21 01:06:00","2D1E072A","2022-01-21","01:06:00",5,411650.720770304,4261593.59732733,411486.049791915,411815.391748692,4261422.39918332,4261764.79547133
"2D1E072A 2022-01-21 01:09:00","2D1E072A","2022-01-21","01:09:00",4,411810.498976137,4261450.32618772,411522.535049357,412098.462902918,4260922.46813341,4261978.18424203
"2D1E072A 2022-01-21 01:12:00","2D1E072A","2022-01-21","01:12:00",4,411596.957826372,4261618.06189051,411176.346737774,412017.56891497,4261303.7363873,4261932.38739371
"2D1E072A 2022-01-21 01:15:00","2D1E072A","2022-01-21","01:15:00",4,411596.264925679,4261671.1341525,410689.933188946,412502.596662412,4261136.41934811,4262205.8489569
"2D1E072A 2022-01-21 01:18:00","2D1E072A","2022-01-21","01:18:00",4,411587.134921304,4261619.25098261,411109.553613016,412064.716229592,4261267.23646032,4261971.26550489
"2D1E072A 2022-01-21 01:21:00","2D1E072A","2022-01-21","01:21:00",4,411596.024552087,4261638.32263911,410992.003259319,412200.045844855,4261223.06967141,4262053.57560681
"2D1E072A 2022-01-21 01:24:00","2D1E072A","2022-01-21","01:24:00",3,411594.456124738,4261536.79206057,411229.421291443,411959.490958032,4261070.96481377,4262002.61930736
"2D1E072A 2022-01-21 01:27:00","2D1E072A","2022-01-21","01:27:00",3,411593.885939325,4261537.41491869,411230.380565224,411957.391313425,4261073.71396259,4262001.11587479
"2D1E072A 2022-01-21 01:30:00","2D1E072A","2022-01-21","01:30:00",3,411594.0918754,4261535.66840172,411267.073555117,411921.110195682,4261114.61103425,4261956.72576919
"2D1E072A 2022-01-21 01:33:00","2D1E072A","2022-01-21","01:33:00",3,411592.850020672,4261536.96257573,411281.948685799,411903.751355545,4261136.93902417,4261936.9861273
"2D1E072A 2022-01-21 01:36:00","2D1E072A","2022-01-21","01:36:00",3,411595.406012435,4261536.02514737,411296.064770618,411894.747254252,4261154.47891623,4261917.5713785
"2D1E072A 2022-01-21 01:39:00","2D1E072A","2022-01-21","01:39:00",3,411592.411298303,4261533.50897033,411279.785103799,411905.037492806,4261121.21514167,4261945.80279899
"2D1E072A 2022-01-21 01:42:00","2D1E072A","2022-01-21","01:42:00",3,411595.874916083,4261534.29510077,411345.625682692,411846.124149473,4261212.95384668,4261855.63635485
"2D1E072A 2022-01-21 01:54:00","2D1E072A","2022-01-21","01:54:00",3,411608.593440168,4261368.22821486,409423.820068122,413793.366812214,4259769.85610385,4262966.60032587
"2D1E072A 2022-01-21 02:06:00","2D1E072A","2022-01-21","02:06:00",3,411534.325693469,4261591.04499999,408962.371877755,414106.279509183,4260325.81802321,4262856.27197678
"2D1E072A 2022-01-21 02:51:00","2D1E072A","2022-01-21","02:51:00",3,411537.669254893,4261626.71379907,407104.936519423,415970.401990362,4259868.65327755,4263384.77432058
"2D1E072A 2022-01-21 02:57:00","2D1E072A","2022-01-21","02:57:00",3,411538.065883411,4261624.97688815,407096.373314018,415979.758452805,4259848.18459212,4263401.76918418
"2D1E072A 2022-01-21 04:30:00","2D1E072A","2022-01-21","04:30:00",3,411512.108942749,4261597.97232186,409003.646949446,414020.570936051,4260355.94597057,4262839.99867314
"2D1E072A 2022-01-21 04:33:00","2D1E072A","2022-01-21","04:33:00",3,411535.893023634,4261613.47175521,409223.189108766,413848.596938501,4260622.06343267,4262604.88007775
"2D1E072A 2022-01-21 04:36:00","2D1E072A","2022-01-21","04:36:00",3,411456.746706851,4261634.71215664,408166.694430412,414746.798983291,4259745.35642811,4263524.06788517
"2D1E072A 2022-01-21 04:42:00","2D1E072A","2022-01-21","04:42:00",3,411367.678307526,4261465.77001937,410558.65727945,412176.699335602,4258931.2353709,4264000.30466783
"2D1E072A 2022-01-21 04:45:00","2D1E072A","2022-01-21","04:45:00",3,411508.404203897,4261551.68696202,410969.37177302,412047.436634774,4261211.08873907,4261892.28518497
"2D1E072A 2022-01-21 04:51:00","2D1E072A","2022-01-21","04:51:00",3,411495.612746468,4261544.87728876,411491.000783111,411500.224709825,4261541.8056918,4261547.94888573
"2D1E072A 2022-01-21 04:54:00","2D1E072A","2022-01-21","04:54:00",3,411342.456102077,4261516.26388957,409875.106732505,412809.805471648,4258109.07152073,4264923.45625841
"2D1E072A 2022-01-21 04:57:00","2D1E072A","2022-01-21","04:57:00",3,411466.409825419,4261566.49706234,410424.471363892,412508.348286946,4260815.54510349,4262317.4490212
"2D1E072A 2022-01-21 06:00:00","2D1E072A","2022-01-21","06:00:00",3,411500.690675065,4261763.62670197,398308.122306848,424693.259043282,4258063.48494253,4265463.76846142
"2D1E072A 2022-01-21 06:03:00","2D1E072A","2022-01-21","06:03:00",3,411435.780626982,4261646.91537713,408010.440963739,414861.120290226,4259506.53658533,4263787.29416893
